Hydrocarbon,Ti (K),equivalent ratio,Pressure (atm),LBV (cm/s),,
Methane+Air,300,1.2,3,20.942,,
Methane+Air,300,1.2,10,9.323,,
Methane+Air,300,1.201,1,34.034,,
Methane+Air,300,1.201,4,17.089,,
Methane+Air,300,1.201,10,19.44,,
Methane+Air,300,1.202,10,11.74,,
Methane+Air,300,1.203,4,20.29,,
Methane+Air,300,1.21,1,31.79,,
Methane+Air,300,1.25,1,29.977,,
Methane+Air,300,1.256,1,28.516,,
Methane+Air,300,1.258,1,28.934,,
Methane+Air,300,1.288,1,21.283,,
Methane+Air,300,1.29,3,15.58,,
Methane+Air,300,1.296,5,11.051,,
Methane+Air,300,1.297,2,16.43,,
Methane+Air,300,1.297,3,12.101,,
Methane+Air,300,1.298,2,19.083,,
Methane+Air,300,1.298,3,14.275,,
Methane+Air,300,1.298,4,10.99,,
Methane+Air,300,1.298,5,12.379,,
Methane+Air,300,1.298,10,7.459,,
Methane+Air,300,1.299,1,27.056,,
Methane+Air,300,1.299,2,20.367,,
Methane+Air,300,1.299,5,10.326,,
Methane+Air,300,1.299,10,8.425,,
Methane+Air,300,1.3,1,24.204,,
Methane+Air,300,1.3,4,13.708,,
Methane+Air,300,1.3,10,17.68,,
Methane+Air,300,1.301,1,23.3,,
Methane+Air,300,1.301,2,18.57,,
Methane+Air,300,1.301,4,10.99,,
Methane+Air,300,1.301,10,13.743,,
Methane+Air,300,1.301,20,9.349,,
Methane+Air,300,1.302,1,26.43,,
Methane+Air,300,1.345,1,19.683,,
Methane+Air,300,1.347,3,11.087,,
Methane+Air,300,1.349,1,15.997,,
Methane+Air,300,1.349,2,14.12,,
Methane+Air,300,1.351,1,19.196,,
Methane+Air,300,1.353,1,16.484,,
Methane+Air,300,1.397,2,12.066,,
Methane+Air,300,1.398,5,7.186,,
Methane+Air,300,1.399,2,11.553,,
Methane+Air,300,1.4,1,13.864,,
Methane+Air,300,1.4,3,8.986,,
Methane+Air,300,1.4,5,3.502,,
Methane+Air,300,1.4,10,9.288,,
Methane+Air,300,1.401,2,5.477,,
Methane+Air,300,1.402,4,8.514,,
Methane+Air,300,1.404,4,3.925,,
Methane+Air,300,1.5,1,8.903,,
Methane+Air,373,0.698,5,10.735,,
Methane+Air,373,0.7,2,25.157,,
Methane+Air,373,0.702,2,22.12,,
Methane+Air,373,0.702,5,13.663,,
Methane+Air,373,0.799,2,26.024,,
Methane+Air,373,0.799,5,21.47,,
Methane+Air,373,0.8,5,19.03,,
Methane+Air,373,0.801,2,31.012,,
Methane+Air,373,0.801,5,19.518,,
Methane+Air,373,0.803,2,31.012,,
Methane+Air,373,0.899,2,34.807,,
Methane+Air,373,0.899,5,24.94,,
Methane+Air,373,0.901,2,33.94,,
Methane+Air,373,0.901,5,25.102,,
Methane+Air,373,0.902,2,37.952,,
Methane+Air,373,1,5,28.084,,
Methane+Air,373,1.001,2,40.59,,
Methane+Air,373,1.001,5,29.386,,
Methane+Air,373,1.002,2,39.687,,
Methane+Air,373,1.002,5,27.976,,
Methane+Air,373,1.1,2,41.313,,
Methane+Air,373,1.1,5,29.711,,
Methane+Air,373,1.102,2,42.723,,
Methane+Air,373,1.102,5,29.928,,
Methane+Air,373,1.199,5,25.373,,
Methane+Air,373,1.201,2,38.819,,
Methane+Air,373,1.202,2,36.434,,
Methane+Air,373,1.203,5,26.675,,
Methane+Air,373,1.204,5,24.289,,
Methane+Air,373,1.302,2,31.988,,
Methane+Air,373,1.302,5,18.867,,
Methane+Air,373,1.303,2,28.084,,
Methane+Air,373,1.4,2,20.06,,
Methane+Air,373,1.4,5,15.072,,
Methane+Air,373,1.402,5,9,,
Methane+Air,443,0.698,1,39.519,,
Methane+Air,443,0.698,2,25.942,,
Methane+Air,443,0.7,2,24.638,,
Methane+Air,443,0.7,5,15.652,,
Methane+Air,443,0.701,1,47.115,,
Methane+Air,443,0.701,2,32.754,,
Methane+Air,443,0.701,5,20.29,,
Methane+Air,443,0.797,5,25.072,,
Methane+Air,443,0.798,1,48.654,,
Methane+Air,443,0.798,2,35.652,,
Methane+Air,443,0.799,1,50.769,,
Methane+Air,443,0.799,2,41.957,,
Methane+Air,443,0.799,5,26.232,,
Methane+Air,443,0.8,1,63.077,,
Methane+Air,443,0.8,5,28.116,,
Methane+Air,443,0.801,1,56.635,,
Methane+Air,443,0.801,2,43.478,,
Methane+Air,443,0.898,1,61.731,,
Methane+Air,443,0.898,2,50,,
Methane+Air,443,0.9,2,46.377,,
Methane+Air,443,0.9,5,33.575,,
Methane+Air,443,0.901,1,59.808,,
Methane+Air,443,0.902,2,49.855,,
Methane+Air,443,0.903,1,68.269,,
Methane+Air,443,0.999,2,53.913,,
Methane+Air,443,1,1,66.346,,
Methane+Air,443,1,2,52.174,,
Methane+Air,443,1,5,36.957,,
Methane+Air,443,1.001,2,54.492,,
Methane+Air,443,1.001,5,38.164,,
Methane+Air,443,1.002,1,71.154,,
Methane+Air,443,1.098,5,41.159,,
Methane+Air,443,1.099,1,69.712,,
Methane+Air,443,1.099,2,57.174,,
Methane+Air,443,1.101,2,56.087,,
Methane+Air,443,1.101,5,39.13,,
Methane+Air,443,1.198,2,56.087,,
Methane+Air,443,1.198,5,36.812,,
Methane+Air,443,1.199,1,65,,
Methane+Air,443,1.2,2,58.551,,
Methane+Air,443,1.201,1,63.462,,
Methane+Air,443,1.201,2,51.304,,
Methane+Air,443,1.202,1,69.615,,
Methane+Air,443,1.202,2,51.594,,
Methane+Air,443,1.202,5,35,,
Methane+Air,443,1.296,1,59.038,,
Methane+Air,443,1.297,5,27.101,,
Methane+Air,443,1.298,1,55.192,,
Methane+Air,443,1.299,2,44.493,,
Methane+Air,443,1.301,1,51.923,,
Methane+Air,443,1.301,2,40.942,,
Methane+Air,443,1.301,5,26.232,,
Methane+Air,443,1.302,1,47.5,,
Methane+Air,443,1.306,1,52.5,,
Methane+Air,443,1.398,1,45.962,,
Methane+Air,443,1.4,1,40.192,,
Methane+Air,443,1.4,2,29.855,,
Methane+Air,443,1.401,1,34.615,,
Methane+Air,443,1.402,5,15.073,,
Methane+Air,443,1.403,1,50.769,,
Methane+Air,443,1.499,1,28.654,,
Methane+Air,443,1.601,1,18.654,,
Methane+Air,443,1.699,1,13.654,,
Methanol,300,0.69,1,0.17,,
Methanol,300,0.7,1,0.185,,
Methanol,300,0.71,1,0.31,,
Methanol,300,0.79,1,0.27,,
Methanol,300,0.8,1,0.28,,
Methanol,300,0.81,1,0.345,,
Methanol,300,0.88,1,0.34,,
Methanol,300,0.9,1,0.369,,
Methanol,300,0.97,1,0.42,,
Methanol,300,0.99,1,0.41,,
Methanol,300,1,1,0.416,,
Methanol,300,1.01,1,0.48,,
Methanol,300,1.07,1,0.47,,
Methanol,300,1.1,1,0.452,,
Methanol,300,1.16,1,0.45,,
Methanol,300,1.2,1,0.436,,
Methanol,300,1.25,1,0.38,,
Methanol,300,1.3,1,0.395,,
Methanol,300,1.31,1,0.41,,
Methanol,336.74,1.2,1,0.6,,
Methanol,345.68,1.2,1,0.6,,
Methanol,351.64,1.2,1,0.61,,
Methanol,357.6,1.2,1,0.6,,
Methanol,360.58,1.2,1,0.66,,
Methanol,366.54,1.2,1,0.63,,
Methanol,375.48,1.2,1,0.72,,
Methanol,384.42,1.2,1,0.7,,
Methanol,387.4,1.3,1,0.6,,
Methanol,399.32,1.2,1,0.72,,
Methanol,417.2,1.4,1,0.7,,
Methanol,422.36,1.2,1,0.82,,
Methanol,434.28,1.2,1,0.81,,
Methanol,440.24,0.8,1,0.66,,
Methanol,440.24,1.2,1,0.82,,
Methanol,443.22,1.2,1,0.87,,
Methanol,447,1.5,1,0.767,,
Methanol,452.16,1.2,1,0.9,,
Methanol,455.14,1.2,1,0.89,,
Methanol,458.92,0.8,1,0.72,,
Methanol,464.08,1.2,1,0.89,,
Methanol,470.04,1.2,1,0.87,,
Methanol,476.8,0.8,1,0.66,,
Methanol,476.8,1.6,1,0.867,,
Methanol,482.76,0.8,1,0.74,,
Methanol,482.76,1.2,1,0.94,,
Methanol,485.74,0.8,1,0.74,,
Methanol,491.7,0.8,1,0.73,,
Methanol,497.66,1.2,1,1,,
Methanol,500,0.7,1,0.49,,
Methanol,500,0.8,1,0.69,,
Methanol,500,0.9,1,0.85,,
Methanol,500,1,1,0.91,,
Methanol,500,1.1,1,0.98,,
Methanol,500,1.2,1,0.93,,
Methanol,500,1.3,1,0.87,,
Methanol,503.62,1.2,1,1,,
Methanol,506.6,0.8,1,0.9,,
Methanol,506.6,1.7,1,0.95,,
Methanol,509.58,0.8,1,0.82,,
Methanol,509.58,1.2,1,1,,
Methanol,515.54,1.2,1,1.02,,
Methanol,518.52,0.8,1,0.82,,
Methanol,527.46,0.8,1,0.93,,
Methanol,530.44,1.2,1,1.09,,
Methanol,536.4,1.8,1,1.04,,
Methanol,548.32,0.8,1,0.91,,
Methanol,551.3,1.2,1,1.13,,
Methanol,554.28,1.2,1,1.19,,
Methanol,569.18,0.8,1,0.9,,
Methanol,596,0.8,1,1.07,,
Methanol,600,0.7,1,0.71,,
Methanol,600,0.8,1,0.96,,
Methanol,600,0.9,1,1.16,,
Methanol,600,1,1,1.2,,
Methanol,600,1.1,1,1.27,,
Methanol,600,1.2,1,1.2,,
Methanol,600,1.3,1,1.15,,
Methanol,604.94,0.8,1,1.17,,
Methanol+Air,343,0.7,1,25.313,,
Methanol+Air,343,0.704,1,25.976,,
Methanol+Air,343,0.748,1,33.133,,
Methanol+Air,343,0.793,1,38.434,,
Methanol+Air,343,0.802,1,36.844,,
Methanol+Air,343,0.849,1,44,,
Methanol+Air,343,0.901,1,44.398,,
Methanol+Air,343,0.903,1,48.771,,
Methanol+Air,343,0.971,1,54.602,,
Methanol+Air,343,1,1,53.277,,
Methanol+Air,343,1.02,1,57.783,,
Methanol+Air,343,1.065,1,59.373,,
Methanol+Air,343,1.101,1,57.916,,
Methanol+Air,343,1.119,1,59.904,,
Methanol+Air,343,1.162,1,59.904,,
Methanol+Air,343,1.2,1,58.048,,
Methanol+Air,343,1.247,1,56.193,,
Methanol+Air,343,1.299,1,55.265,,
Methanol+Air,343,1.303,1,52.482,,
Methanol+Air,343,1.348,1,50.096,,
Methanol+Air,343,1.398,1,45.06,,
Methanol+Air,343,1.4,1,50.627,,
Methanol+Air,343,1.403,1,47.446,,
Methanol+Air,343,1.5,1,40.024,,
Methanol+Air,400,0.549,1,12.355,,
Methanol+Air,400,0.598,1,14.746,,
Methanol+Air,400,0.699,1,19.418,,
Methanol+Air,400,0.7,1,34.892,,
Methanol+Air,400,0.702,1,35.612,,
Methanol+Air,400,0.723,1,36.787,,
Methanol+Air,400,0.799,1,28.131,,
Methanol+Air,400,0.8,1,45.136,,
Methanol+Air,400,0.801,1,28.563,,
Methanol+Air,400,0.899,1,43.275,,
Methanol+Air,400,0.901,1,42.707,,
Methanol+Air,400,0.997,1,43.841,,
Methanol+Air,400,0.999,1,41.184,,
Methanol+Air,400,1,1,67.746,,
Methanol+Air,400,1.001,1,43.807,,
Methanol+Air,400,1.003,1,41.848,,
Methanol+Air,400,1.099,1,43.641,,
Methanol+Air,400,1.101,1,55.766,,
Methanol+Air,400,1.103,1,49.686,,
Methanol+Air,400,1.197,1,50.217,,
Methanol+Air,400,1.2,1,68.705,,
Methanol+Air,400,1.201,1,44.837,,
Methanol+Air,400,1.202,1,74.82,,
Methanol+Air,400,1.203,1,46.829,,
Methanol+Air,400,1.299,1,42.911,,
Methanol+Air,400,1.301,1,49.153,,
Methanol+Air,400,1.302,1,48.51,,
Methanol+Air,400,1.303,1,42.246,,
Methanol+Air,400,1.4,1,44.123,,
Methanol+Air,400,1.403,1,36.6,,
Methanol+Air,400,1.501,1,32.203,,
Methanol+Air,400,1.502,1,56.655,,
Methanol+Air,500,0.7,1,55.928,,
Methanol+Air,500,0.8,1,74.35,,
Methanol+Air,500,0.802,1,70.771,,
Methanol+Air,500,0.901,1,86.144,,
Methanol+Air,500,1,1,95.51,,
Methanol+Air,500,1.099,1,98.602,,
Methanol+Air,500,1.101,1,104.434,,
Methanol+Air,500,1.2,1,93.566,,
Methanol+Air,500,1.202,1,105.759,,
Methanol+Air,500,1.301,1,103.639,,
Methanol+Air,500,1.302,1,86.94,,
Methanol+Air,500,1.4,1,96.747,,
Methanol+Air,500,1.502,1,83.626,,
Methanol+Air,600,0.698,1,71.942,,
Methanol+Air,600,0.7,1,88.13,,
Methanol+Air,600,0.8,1,97.303,,
Methanol+Air,600,0.802,1,112.95,,
Methanol+Air,600,0.901,1,117.626,,
Methanol+Air,600,1,1,126.619,,
Methanol+Air,600,1.099,1,128.058,,
Methanol+Air,600,1.101,1,139.209,,
Methanol+Air,600,1.2,1,130.576,,
Methanol+Air,600,1.3,1,116.547,,
Methanol+Air,600,1.301,1,138.849,,
Methanol+Air,600,1.402,1,132.374,,
Methanol+Air,600,1.5,1,110.432,,
Methanol+Air,600,1.502,1,119.784,,
Methyl Formate,300,0.603,1,16.347,,
Methyl Formate,300,0.608,1,14.19,,
Methyl Formate,300,0.701,1,18.14,,
Methyl Formate,300,0.704,1,20.9,,
Methyl Formate,300,0.704,1,20.11,,
Methyl Formate,300,0.705,1,22.615,,
Methyl Formate,300,0.8,1,25.65,,
Methyl Formate,300,0.8,1,24.67,,
Methyl Formate,300,0.802,1,28.807,,
Methyl Formate,300,0.803,1,25.16,,
Methyl Formate,300,0.803,1,23.93,,
Methyl Formate,300,0.804,1,27.64,,
Methyl Formate,300,0.899,1,31.07,,
Methyl Formate,300,0.899,1,30.09,,
Methyl Formate,300,0.899,1,29.72,,
Methyl Formate,300,0.902,1,30.09,,
Methyl Formate,300,0.902,1,33.29,,
Methyl Formate,300,0.902,1,34.454,,
Methyl Formate,300,0.996,1,33.05,,
Methyl Formate,300,0.998,1,35.76,,
Methyl Formate,300,0.998,1,34.41,,
Methyl Formate,300,0.998,1,33.176,,
Methyl Formate,300,1.003,1,39.011,,
Methyl Formate,300,1.006,1,36.52,,
Methyl Formate,300,1.095,1,36.14,,
Methyl Formate,300,1.095,1,35.65,,
Methyl Formate,300,1.098,1,38.35,,
Methyl Formate,300,1.098,1,34.664,,
Methyl Formate,300,1.104,1,38.12,,
Methyl Formate,300,1.104,1,41.78,,
Methyl Formate,300,1.195,1,37.01,,
Methyl Formate,300,1.198,1,36.4,,
Methyl Formate,300,1.198,1,35.41,,
Methyl Formate,300,1.198,1,34.307,,
Methyl Formate,300,1.203,1,37.63,,
Methyl Formate,300,1.205,1,40.659,,
Methyl Formate,300,1.296,1,32.84,,
Methyl Formate,300,1.296,1,31.983,,
Methyl Formate,300,1.298,1,34.57,,
Methyl Formate,300,1.301,1,35.03,,
Methyl Formate,300,1.302,1,31.12,,
Methyl Formate,300,1.304,1,34.017,,
Methyl Formate,300,1.396,1,33.72,,
Methyl Formate,300,1.396,1,28.55,,
Methyl Formate,300,1.397,1,28.061,,
Methyl Formate,300,1.4,1,26.09,,
Methyl Formate,300,1.404,1,28.775,,
Methyl Formate,333,0.601,1,18.099,,
Methyl Formate,333,0.702,1,22.81,,
Methyl Formate,333,0.8,1,30.496,,
Methyl Formate,333,0.901,1,36.116,,
Methyl Formate,333,0.999,1,41.074,,
Methyl Formate,333,1.099,1,45.207,,
Methyl Formate,333,1.102,1,42.893,,
Methyl Formate,333,1.2,1,43.388,,
Methyl Formate,333,1.301,1,40.083,,
Methyl Formate,333,1.304,1,37.438,,
Methyl Formate,333,1.399,1,31.488,,
Methyl Formate,333,1.402,1,34.132,,
Methyl Formate,348,0.6,1,20.031,,
Methyl Formate,348,0.697,1,27.155,,
Methyl Formate,348,0.798,1,32.76,,
Methyl Formate,348,0.8,1,34.088,,
Methyl Formate,348,0.9,1,39.02,,
Methyl Formate,348,0.902,1,39.975,,
Methyl Formate,348,0.998,1,43.1,,
Methyl Formate,348,0.999,1,45.007,,
Methyl Formate,348,1.097,1,45,,
Methyl Formate,348,1.099,1,48.231,,
Methyl Formate,348,1.195,1,44.51,,
Methyl Formate,348,1.197,1,47.461,,
Methyl Formate,348,1.299,1,40.223,,
Methyl Formate,348,1.303,1,41.93,,
Methyl Formate,348,1.399,1,36.98,,
Methyl Formate,348,1.399,1,34.126,,
Methyl Formate,355.004,1.1,1,48.79,,
Methyl Formate,360.342,1.2,1,53.07,,
Methyl Formate,361.086,1.2,1,52.27,,
Methyl Formate,362.854,1.1,1,52.28,,
Methyl Formate,367.076,1,1,49.61,,
Methyl Formate,367.195,1.1,1,55.25,,
Methyl Formate,370.95,1,1,51.43,,
Methyl Formate,375.31,1.2,1,51.23,,
Methyl Formate,384.388,1.1,1,56.04,,
Methyl Formate,390.478,1,1,54.81,,
Methyl Formate,391.886,1.1,1,59.39,,
Methyl Formate,395.117,1.2,1,55.27,,
Methyl Formate,397.362,1.2,1,60.87,,
Methyl Formate,397.561,1,1,56.88,,
Methyl Formate,399.974,1.1,1,59.27,,
Methyl Formate,401.106,1,1,56.62,,
Methyl Formate,401.552,1.2,1,59.28,,
Methyl Formate,403.799,1.2,1,60.62,,
Methyl Formate,405.378,1,1,57.92,,
Methyl Formate,411.508,1,1,61.04,,
Methyl Formate,412.757,1,1,58.96,,
Methyl Formate,413.454,1,1,61.04,,
Methyl Formate,417.725,1,1,61.04,,
Methyl Formate,418.45,1.2,1,64.64,,
Methyl Formate,431.503,1.1,1,67.94,,
Methyl Formate,431.802,1,1,64.42,,
Methyl Formate,432.724,1.2,1,67.6,,
Methyl Formate,432.845,1,1,64.94,,
Methyl Formate,435.347,1,1,63.9,,
Methyl Formate,438.892,1,1,67.01,,
Methyl Formate,441.982,1.2,1,74.82,,
Methyl Formate,444.426,1,1,68.05,,
Methyl Formate,446.095,1.1,1,74.4,,
Methyl Formate,447.515,1.2,1,77.5,,
Methyl Formate,451.11,1.2,1,77.5,,
Methyl Formate,452.122,1,1,68.05,,
Methyl Formate,455.591,1.2,1,75.38,,
Methyl Formate,457.535,1.2,1,79.65,,
Methyl Formate,457.657,1,1,69.61,,
Methyl Formate,458.88,1.1,1,75.57,,
Methyl Formate,469.766,1.1,1,80.6,,
Methyl Formate,477.918,1,1,76.1,,
Methyl Formate,480.969,1,1,77.4,,
Methyl Formate,484.914,1,1,78.44,,
Methyl Formate,484.916,1.1,1,82.16,,
Methyl Formate,492.414,1.1,1,86.42,,
Methyl Formate,492.897,1.2,1,81.58,,
Methyl Formate,493.277,1,1,81.04,,
Methyl Formate,495.077,1.1,1,86.94,,
Methyl Formate,496.765,1.1,1,87.59,,
Methyl Formate,496.821,1,1,82.6,,
Methyl Formate,497.523,1.1,1,83.85,,
Methyl Formate,500,0.6,1,46.69,,
Methyl Formate,500,0.7,1,55.9,,
Methyl Formate,500,0.801,1,65.12,,
Methyl Formate,500,0.9,1,73.32,,
Methyl Formate,500,0.998,1,81.24,,
Methyl Formate,500,1.102,1,86.43,,
Methyl Formate,500,1.197,1,88.31,,
Methyl Formate,500,1.299,1,76.83,,
Methyl Formate,500,1.399,1,66.49,,
Methyl Formate,501.829,1,1,81.56,,
Methyl Formate,502.232,1.1,1,85.14,,
Methyl Formate,502.549,1.1,1,88.88,,
Methyl Formate,514.237,1,1,86.75,,
Methyl Formate + Air,300,0.603,1,16.347,,
Methyl Formate + Air,300,0.608,1,14.19,,
Methyl Formate + Air,300,0.701,1,18.14,,
Methyl Formate + Air,300,0.704,1,20.9,,
Methyl Formate + Air,300,0.704,1,20.11,,
Methyl Formate + Air,300,0.705,1,22.615,,
Methyl Formate + Air,300,0.8,1,25.65,,
Methyl Formate + Air,300,0.8,1,24.67,,
Methyl Formate + Air,300,0.802,1,28.807,,
Methyl Formate + Air,300,0.803,1,25.16,,
Methyl Formate + Air,300,0.803,1,23.93,,
Methyl Formate + Air,300,0.804,1,27.64,,
Methyl Formate + Air,300,0.899,1,31.07,,
Methyl Formate + Air,300,0.899,1,30.09,,
Methyl Formate + Air,300,0.899,1,29.72,,
Methyl Formate + Air,300,0.902,1,30.09,,
Methyl Formate + Air,300,0.902,1,33.29,,
Methyl Formate + Air,300,0.902,1,34.454,,
Methyl Formate + Air,300,0.996,1,33.05,,
Methyl Formate + Air,300,0.998,1,35.76,,
Methyl Formate + Air,300,0.998,1,34.41,,
Methyl Formate + Air,300,0.998,1,33.176,,
Methyl Formate + Air,300,1.003,1,39.011,,
Methyl Formate + Air,300,1.006,1,36.52,,
Methyl Formate + Air,300,1.095,1,36.14,,
Methyl Formate + Air,300,1.095,1,35.65,,
Methyl Formate + Air,300,1.098,1,38.35,,
Methyl Formate + Air,300,1.098,1,34.664,,
Methyl Formate + Air,300,1.104,1,41.78,,
Methyl Formate + Air,300,1.195,1,37.01,,
Methyl Formate + Air,300,1.198,1,36.4,,
Methyl Formate + Air,300,1.198,1,35.41,,
Methyl Formate + Air,300,1.198,1,34.307,,
Methyl Formate + Air,300,1.203,1,37.63,,
Methyl Formate + Air,300,1.205,1,40.659,,
Methyl Formate + Air,300,1.296,1,32.84,,
Methyl Formate + Air,300,1.296,1,31.983,,
Methyl Formate + Air,300,1.298,1,34.57,,
Methyl Formate + Air,300,1.301,1,35.03,,
Methyl Formate + Air,300,1.302,1,31.12,,
Methyl Formate + Air,300,1.304,1,34.017,,
Methyl Formate + Air,300,1.396,1,33.72,,
Methyl Formate + Air,300,1.396,1,28.55,,
Methyl Formate + Air,300,1.397,1,28.061,,
Methyl Formate + Air,300,1.4,1,26.09,,
Methyl Formate + Air,300,1.404,1,28.775,,
Methyl Formate + Air,333,0.601,1,18.099,,
Methyl Formate + Air,333,0.702,1,22.81,,
Methyl Formate + Air,333,0.8,1,30.496,,
Methyl Formate + Air,333,0.901,1,36.116,,
Methyl Formate + Air,333,0.999,1,41.074,,
Methyl Formate + Air,333,1.099,1,45.207,,
Methyl Formate + Air,333,1.102,1,42.893,,
Methyl Formate + Air,333,1.2,1,43.388,,
Methyl Formate + Air,333,1.301,1,40.083,,
Methyl Formate + Air,333,1.304,1,37.438,,
Methyl Formate + Air,333,1.399,1,31.488,,
Methyl Formate + Air,333,1.402,1,34.132,,
Methyl Formate + Air,348,0.6,1,20.031,,
Methyl Formate + Air,348,0.697,1,27.155,,
Methyl Formate + Air,348,0.798,1,32.76,,
Methyl Formate + Air,348,0.8,1,34.088,,
Methyl Formate + Air,348,0.9,1,39.02,,
Methyl Formate + Air,348,0.902,1,39.975,,
Methyl Formate + Air,348,0.998,1,43.1,,
Methyl Formate + Air,348,0.999,1,45.007,,
Methyl Formate + Air,348,1.097,1,45,,
Methyl Formate + Air,348,1.099,1,48.231,,
Methyl Formate + Air,348,1.195,1,44.51,,
Methyl Formate + Air,348,1.197,1,47.461,,
Methyl Formate + Air,348,1.299,1,40.223,,
Methyl Formate + Air,348,1.303,1,41.93,,
Methyl Formate + Air,348,1.399,1,36.98,,
Methyl Formate + Air,348,1.399,1,34.126,,
Methyl Formate + Air,355.26,1.1,1,48.79,,
Methyl Formate + Air,360.131,1.2,1,53.07,,
Methyl Formate + Air,361.072,1.2,1,52.27,,
Methyl Formate + Air,362.934,1.1,1,52.28,,
Methyl Formate + Air,367.096,1,1,49.61,,
Methyl Formate + Air,367.215,1.1,1,55.25,,
Methyl Formate + Air,370.83,1,1,51.43,,
Methyl Formate + Air,375.51,1.2,1,51.23,,
Methyl Formate + Air,384.688,1.1,1,56.04,,
Methyl Formate + Air,390.608,1,1,54.81,,
Methyl Formate + Air,392.286,1.1,1,59.39,,
Methyl Formate + Air,395.177,1.2,1,55.27,,
Methyl Formate + Air,397.562,1.2,1,60.87,,
Methyl Formate + Air,397.621,1,1,56.88,,
Methyl Formate + Air,400.094,1.1,1,59.27,,
Methyl Formate + Air,401.356,1,1,56.62,,
Methyl Formate + Air,401.594,1.2,1,59.28,,
Methyl Formate + Air,403.968,1.2,1,60.62,,
Methyl Formate + Air,405.698,1,1,57.92,,
Methyl Formate + Air,411.408,1,1,61.04,,
Methyl Formate + Air,412.877,1,1,58.96,,
Methyl Formate + Air,413.534,1,1,61.04,,
Methyl Formate + Air,417.875,1,1,61.04,,
Methyl Formate + Air,418.708,1.2,1,64.64,,
Methyl Formate + Air,431.671,1.1,1,67.94,,
Methyl Formate + Air,431.802,1,1,64.42,,
Methyl Formate + Air,432.845,1,1,64.94,,
Methyl Formate + Air,432.944,1.2,1,67.6,,
Methyl Formate + Air,435.527,1,1,63.9,,
Methyl Formate + Air,439.052,1,1,67.01,,
Methyl Formate + Air,442.042,1.2,1,74.82,,
Methyl Formate + Air,444.686,1,1,68.05,,
Methyl Formate + Air,446.165,1.1,1,74.4,,
Methyl Formate + Air,447.695,1.2,1,77.5,,
Methyl Formate + Air,452.154,1.2,1,77.5,,
Methyl Formate + Air,452.362,1,1,68.05,,
Methyl Formate + Air,456.797,1.2,1,75.38,,
Methyl Formate + Air,458.097,1,1,69.61,,
Methyl Formate + Air,458.295,1.2,1,79.65,,
Methyl Formate + Air,458.88,1.1,1,75.57,,
Methyl Formate + Air,469.926,1.1,1,80.6,,
Methyl Formate + Air,477.99,1,1,76.1,,
Methyl Formate + Air,481.119,1,1,77.4,,
Methyl Formate + Air,485.054,1,1,78.44,,
Methyl Formate + Air,485.228,1.1,1,82.16,,
Methyl Formate + Air,492.628,1.1,1,86.42,,
Methyl Formate + Air,493.057,1.2,1,81.58,,
Methyl Formate + Air,493.577,1,1,81.04,,
Methyl Formate + Air,496.001,1.1,1,86.94,,
Methyl Formate + Air,496.985,1.1,1,87.59,,
Methyl Formate + Air,497.947,1.1,1,83.85,,
Methyl Formate + Air,500,0.6,1,46.69,,
Methyl Formate + Air,500,0.7,1,55.9,,
Methyl Formate + Air,500,0.801,1,65.12,,
Methyl Formate + Air,500,0.9,1,73.32,,
Methyl Formate + Air,500,0.998,1,81.24,,
Methyl Formate + Air,500,1.102,1,86.43,,
Methyl Formate + Air,500,1.197,1,88.31,,
Methyl Formate + Air,500,1.299,1,76.83,,
Methyl Formate + Air,500,1.399,1,66.49,,
Methyl Formate + Air,502.149,1,1,81.56,,
Methyl Formate + Air,502.749,1.1,1,88.88,,
Methyl Formate + Air,514.417,1,1,86.75,,
Methyl Formate + Air,502.141,1.1,1,85.14,,
Propane+Air,300,0.538,1,10.29,,
Propane+Air,300,0.549,1,7.826,,
Propane+Air,300,0.551,1,11.304,,
Propane+Air,300,0.554,1,10.435,,
Propane+Air,300,0.557,1,12.246,,
Propane+Air,300,0.578,1,13.188,,
Propane+Air,300,0.595,2,12.083,,
Propane+Air,300,0.597,1,13.224,,
Propane+Air,300,0.598,1,15.326,,
Propane+Air,300,0.599,1,13.696,,
Propane+Air,300,0.602,1,10.072,,
Propane+Air,300,0.629,1,14.783,,
Propane+Air,300,0.63,1,17.319,,
Propane+Air,300,0.631,1,16.449,,
Propane+Air,300,0.634,1,13.841,,
Propane+Air,300,0.65,1,16.957,,
Propane+Air,300,0.651,1,17.174,,
Propane+Air,300,0.652,1,16.039,,
Propane+Air,300,0.656,1,20.942,,
Propane+Air,300,0.67,1,19.928,,
Propane+Air,300,0.686,1,16.159,,
Propane+Air,300,0.69,1,20.435,,
Propane+Air,300,0.696,1,18.333,,
Propane+Air,300,0.697,1,23.514,,
Propane+Air,300,0.697,2,20.417,,
Propane+Air,300,0.698,1,23.72,,
Propane+Air,300,0.698,2,16.354,,
Propane+Air,300,0.699,1,22.464,,
Propane+Air,300,0.699,5,11.182,,
Propane+Air,300,0.7,1,21.522,,
Propane+Air,300,0.701,1,20.121,,
Propane+Air,300,0.702,1,20,,
Propane+Air,300,0.704,1,24.203,,
Propane+Air,300,0.719,1,24.13,,
Propane+Air,300,0.731,1,23.913,,
Propane+Air,300,0.734,1,23.478,,
Propane+Air,300,0.748,1,26.957,,
Propane+Air,300,0.75,1,25.058,,
Propane+Air,300,0.759,1,25.29,,
